date_time,Campaign,Comment,Temp_A,RH_A,Temp_B,RH_B,Temp_C,RH_C,Temp_D,RH_D,A_01,A_02,A_03,A_04,A_05,A_06,A_09,A_10,A_11,A_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
06/07/21 19:46,Campagne_35_,,27.48,63.54,27.61,65.4,26.46,65.83,26.34,67.71,1.469134364,2.109469927,1.930728581,2.668639347,1.216069185,1.748656751,2.093763999,2.413280175,2.050374514,2.083024896,2.123572159,1.999807369,1.519595302,2.122168442,2.27564377,1.588196466,3.638208123,1.84713087,1.661933009,1.240627481,2.043098493,1.235678576
06/07/21 19:51,Campagne_35_,,27.38,64.44,27.56,64.78,26.45,66.03,26.44,67.4,1.474402971,2.078169309,1.907790929,2.716672519,1.155329877,1.779723448,2.077561808,2.388124841,2.028874421,2.075758702,2.100811636,2.011452291,1.502871237,2.100864023,2.307807221,1.546614418,3.584037183,1.833338712,1.646954953,1.24751356,2.007280303,1.210974564
06/07/21 19:56,Campagne_35_,,27.48,63.82,27.62,65.75,26.52,65.57,26.29,68.24,1.511118991,2.037462224,1.903203263,2.695636089,1.1812923,1.793411311,1.977508821,2.342519601,2.07524407,2.071703119,2.106287972,1.99357493,1.51008892,2.112192514,2.243155374,1.543752406,3.585334763,1.798262198,1.656515388,1.241611207,1.988965903,1.223565729
06/07/21 20:01,Campagne_35_,,27.55,63.64,27.8,64.67,26.48,66.12,26.15,68.43,1.538120915,2.066330294,1.910954684,2.691954681,1.166708506,1.777724137,2.049166095,2.366407977,2.053423018,2.085221609,2.077366639,1.990622667,1.501462821,2.108472692,2.201245492,1.573718479,3.537813504,1.824825043,1.603932565,1.264236717,2.025594528,1.207946352
06/07/21 20:06,Campagne_35_,,27.38,64.77,27.61,66.13,26.58,65.97,26.4,68.26,1.491690801,2.117254638,1.890864345,2.689149861,1.172958629,1.777877879,2.053007789,2.377809433,2.010583225,2.074575884,2.053065912,1.982914096,1.500230576,2.123013931,2.24494231,1.582472623,3.550788603,1.757907377,1.642971424,1.260137919,2.003714529,1.186111226
06/07/21 20:11,Campagne_35_,,27.33,64.21,27.55,65.95,26.42,66.23,26.16,68.39,1.4600788,2.065681452,1.891497062,2.698090236,1.155490083,1.778031622,2.004735167,2.394458854,2.014915391,2.068154665,2.095677811,2.016208598,1.499702443,2.105936408,2.263785458,1.583314253,3.55532987,1.845939,1.656515388,1.255055396,1.993828164,1.218306104
06/07/21 20:16,Campagne_35_,,27.44,64.23,27.51,65.76,26.46,66.23,26.36,68.21,1.440156667,2.026109753,1.900672224,2.695811331,1.159496626,1.762036963,2.042985846,2.398259339,2.00464661,2.052101435,2.092939735,1.991934843,1.49442112,2.117434107,2.245754411,1.59930739,3.528568838,1.80064612,1.639465754,1.257842501,1.974055086,1.232491038
06/07/21 20:21,Campagne_35_,,27.48,63.65,27.59,65.35,26.56,66.02,26.46,67.72,1.478354516,2.015730197,1.912378425,2.695986762,1.148438582,1.761267921,1.999891261,2.358445185,2.011225142,2.059198524,2.078735769,1.987998491,1.506040031,2.098665971,2.231297236,1.605367993,3.531001691,1.79741094,1.610306246,1.275385488,2.001769799,1.171448144
06/07/21 20:26,Campagne_35_,,27.52,63.45,27.79,64.37,26.49,65.86,26.31,67.89,1.466829237,2.048166027,1.910796548,2.697213835,1.169432879,1.773417864,1.993376882,2.384143445,1.989243525,2.056663966,2.052381439,1.979305833,1.497237952,2.096636944,2.236170365,1.599139101,3.484615879,1.758758634,1.599949036,1.286534084,1.969030808,1.185792404
06/07/21 20:31,Campagne_35_,,27.38,64.15,27.72,64.77,26.51,65.84,26.33,67.23,1.489056497,2.076385429,1.912853006,2.701946886,1.169432879,1.760191394,2.005737379,2.349034718,2.013310942,2.053284253,2.057173119,1.989474623,1.50339937,2.094438892,2.210017263,1.613111856,3.5052138,1.811543529,1.573498424,1.248661181,2.001769799,1.202368076
06/07/21 20:36,Campagne_35_,,27.41,63.83,27.69,64.74,26.42,65.95,26.13,68.38,1.504862497,2.042327668,1.882480206,2.707381283,1.178728133,1.778185529,1.993877988,2.358445185,1.999672699,2.047369981,2.113133255,1.969464954,1.480689868,2.085308271,2.237957301,1.555536851,3.507970917,1.7965595,1.61652064,1.265384338,2.007928546,1.182445541
06/07/21 20:41,Campagne_35_,,27.52,63.67,27.65,65.32,26.44,66.29,26.34,68.05,1.471274725,2.109469927,1.902570546,2.660750804,1.157573458,1.770956994,2.008910991,2.370208462,1.999833264,2.021516,2.059911195,1.966840779,1.472944054,2.119463134,2.207418226,1.587691416,3.511539043,1.793664751,1.602020615,1.257514534,1.985076094,1.194558388
06/07/21 20:46,Campagne_35_,,27.57,63.86,27.71,65.55,26.49,66.37,26.4,68.16,1.409532553,2.100225757,1.906841768,2.691779438,1.185939841,1.756500255,2.010915416,2.323155353,1.987157724,2.012897885,2.063162672,1.956671989,1.476112848,2.109149155,2.210829538,1.62136095,3.477479453,1.774253673,1.610465704,1.263252991,1.989938355,1.231215921
06/07/21 20:51,Campagne_35_,,27.54,63.93,27.76,64.96,26.49,66.2,26.37,68.38,1.427314325,2.11709234,1.88864975,2.701596401,1.168311088,1.758499567,1.994713225,2.36224567,2.007213762,2.035541257,2.028080713,1.956344077,1.467310768,2.061298361,2.188250133,1.587186365,3.468234787,1.784470039,1.578278727,1.249808802,1.97518973,1.206193258
06/07/21 20:56,Campagne_35_,,27.58,63.48,27.68,65.35,26.56,66.06,26.3,67.86,1.479671579,2.033407745,1.895293704,2.696337247,1.142348665,1.75588512,1.960638369,2.379619123,1.986836765,2.015939573,2.091399533,1.94797933,1.472591902,2.093255172,2.201407877,1.583987774,3.490616858,1.761483169,1.596443538,1.255383187,1.972758599,1.193123945
06/07/21 21:01,Campagne_35_,,27.41,64.46,27.59,66.18,26.56,65.97,26.4,67.85,1.465676762,2.029353266,1.880423748,2.691253523,1.160618417,1.786336683,2.002897897,2.327136749,1.969027093,2.026923324,2.023289033,1.95880412,1.45428363,2.086999066,2.182727115,1.592236687,3.461585106,1.746669173,1.56234444,1.270302965,1.972272373,1.204439993
06/07/21 21:06,Campagne_35_,,27.49,63.74,27.65,65.58,26.56,65.94,26.51,67.83,1.463865579,2.042814212,1.896401002,2.674073744,1.176965172,1.756807905,2.011082391,2.31682134,1.986355586,2.015770651,2.043311481,1.951751726,1.458156537,2.061805618,2.201895207,1.613280327,3.481047753,1.789918744,1.595009447,1.268171443,1.967086078,1.15965412
06/07/21 21:11,Campagne_35_,,27.55,63.6,27.75,65.25,26.52,65.84,26.39,67.5,1.438345484,2.084494387,1.905576164,2.703700063,1.16767009,1.76311349,1.996550494,2.352654099,1.949131448,2.024388584,2.018839682,1.958640164,1.45657214,2.066201903,2.174117729,1.568667977,3.467261646,1.748542268,1.598515117,1.24669373,1.966599851,1.155669613
06/07/21 21:16,Campagne_35_,,27.48,64.06,27.69,65,26.61,65.58,26.29,68.01,1.484446421,2.090170622,1.877892709,2.684592053,1.171836839,1.772802564,1.964814194,2.357540437,1.960041975,2.001745212,2.02739624,1.936006496,1.445481551,2.097651457,2.128146819,1.578768982,3.473100492,1.744626046,1.592141436,1.218821801,1.985562321,1.156466412
06/07/21 21:21,Campagne_35_,,27.6,63.11,27.73,65.38,26.49,65.75,26.31,68.42,1.460901921,2.057734618,1.891022651,2.689325104,1.146515415,1.757269297,1.985693315,2.322431516,1.955709808,2.004448874,2.001726567,1.944863111,1.454635781,2.084293757,2.165995674,1.591226587,3.472776054,1.804732557,1.576047862,1.257186743,1.956065069,1.151206787
06/07/21 21:26,Campagne_35_,,27.47,64.13,27.69,64.98,26.51,66.34,26.41,68.32,1.457773674,2.01589232,1.892288086,2.699667982,1.175683175,1.773879256,1.981517491,2.321707678,1.959560623,1.986705878,2.018155209,1.942894935,1.444953418,2.05182969,2.132207847,1.555536851,3.44536632,1.780894247,1.575251088,1.263744854,1.980214008,1.175273326
06/07/21 21:31,Campagne_35_,,27.4,64.6,27.56,65.51,26.55,66.57,26.36,68.11,1.49317263,2.04476039,1.900988668,2.665308612,1.155329877,1.77034186,1.951117533,2.306324827,1.96357183,1.992282305,2.006518247,1.936990408,1.443545002,2.07009075,2.153000316,1.577085361,3.440176176,1.78038342,1.580509421,1.240955448,1.962223817,1.164116775
06/07/21 21:36,Campagne_35_,,27.55,63.72,27.71,64.84,26.51,66.15,26.26,68.45,1.48461101,2.008594328,1.879632724,2.699317497,1.15036175,1.779569706,1.957798888,2.339804968,1.928433493,2.00546277,1.988207074,1.939286672,1.442840889,2.044897302,2.115476406,1.57355019,3.474073634,1.734409497,1.593575527,1.268007547,1.949257904,1.156785234
06/07/21 21:41,Campagne_35_,,27.54,63.54,27.69,64.76,26.51,65.89,26.4,67.69,1.476543332,2.06324873,1.884378527,2.670743009,1.171997045,1.751425105,1.937086742,2.317002251,1.932765659,1.98552306,2.034925996,1.930594013,1.430694034,2.056902257,2.124248177,1.566984536,3.445204013,1.737474462,1.56728403,1.250628632,1.960927156,1.173679557
06/07/21 21:46,Campagne_35_,,27.49,64.1,27.66,65.83,26.54,65.67,26.27,68.21,1.455468724,2.054328981,1.876310832,2.707907198,1.17119584,1.779723448,1.932743763,2.319716883,1.953303049,1.985185034,1.984613269,1.912880608,1.42523673,2.06552544,2.140492288,1.571024938,3.442122458,1.693373451,1.555652186,1.2348892,1.953957973,1.132878021
06/07/21 21:51,Campagne_35_,,27.58,63.94,27.68,65.07,26.55,66.05,26.37,68.38,1.507002858,2.073790409,1.88422039,2.681085887,1.182894882,1.754039551,1.962308663,2.277550112,1.939985764,1.994817045,1.977254769,1.927149706,1.445833513,2.046757304,2.129933581,1.570688178,3.443257731,1.747350398,1.572542363,1.248497285,1.943261174,1.136225054
06/07/21 21:56,Campagne_35_,,27.44,64.54,27.61,65.82,26.44,65.89,26.37,67.95,1.45513937,2.076061008,1.87836729,2.675826733,1.166868712,1.764343925,1.983187964,2.284427051,1.958597919,1.984340242,1.973489707,1.922721311,1.446537815,2.059776591,2.094196432,1.549307959,3.429796236,1.725725613,1.562503898,1.248661181,1.927702113,1.150728811
06/07/21 22:01,Campagne_35_,,27.41,63.92,27.46,66.05,26.41,66.2,26.34,68.17,1.522150149,2.099739213,1.881214771,2.692480596,1.167509711,1.770803252,2.012084603,2.274654569,1.946082945,1.977749919,2.017128408,1.921081223,1.437207603,2.05791677,2.105080084,1.565132625,3.4164967,1.743774606,1.561069807,1.22767533,1.954282182,1.107058388
06/07/21 22:06,Campagne_35_,,27.35,64.14,27.51,65.5,26.42,66.21,26.41,67.9,1.453328364,2.030975023,1.888016863,2.676528079,1.170715048,1.778954406,1.932409632,2.285151083,1.913832718,1.975722128,1.985297925,1.920261267,1.434038809,2.041515711,2.097282974,1.545267557,3.421686843,1.758929032,1.575569832,1.222428736,1.922191609,1.180532951
06/07/21 22:11,Campagne_35_,,27.48,63.88,27.68,65.42,26.55,66.18,26.36,68.45,1.417435465,2.073952707,1.885960405,2.689675777,1.15212454,1.765112802,1.966985593,2.325146148,1.912067704,1.978594893,1.985126669,1.912224608,1.435799188,2.049800663,2.096958029,1.580452422,3.390546677,1.751947663,1.577959983,1.265712129,1.917977766,1.179257833
06/07/21 22:16,Campagne_35_,,27.58,63.87,27.69,65.07,26.58,66.29,26.4,68.11,1.425997085,2.074276954,1.877734403,2.686169611,1.149880958,1.749118143,1.979847197,2.307048858,1.917362574,1.963555559,1.989404948,1.912060476,1.423300182,2.055549512,2.094521377,1.567489587,3.397682929,1.64178061,1.568877578,1.220297389,1.927215887,1.143875417
06/07/21 22:21,Campagne_35_,,27.38,63.97,27.58,65.44,26.44,65.74,26.26,68.33,1.490538149,2.067465506,1.873305043,2.676002163,1.163663375,1.747426316,1.953790039,2.261262513,1.932444701,1.96811809,1.992827681,1.917636915,1.422067936,2.065356415,2.08250068,1.557557052,3.424768399,1.740028599,1.567921518,1.225379912,1.923164061,1.11550555
06/07/21 22:26,Campagne_35_,,27.4,64.15,27.52,64.8,26.41,65.78,26.2,68.06,1.436369712,2.099090545,1.880898328,2.689675777,1.154047708,1.768342548,1.92957015,2.332385103,1.912388663,1.966766168,1.955692119,1.92386953,1.43632732,2.047433586,2.10686702,1.554358461,3.412766441,1.718403814,1.567602774,1.234561233,1.879566253,1.127777893
06/07/21 22:31,Campagne_35_,,27.57,64.09,27.75,65.01,26.51,65.85,26.23,68.19,1.464030345,2.061951394,1.880740191,2.661451961,1.137861331,1.760037651,1.956128414,2.285694009,1.902280275,1.964231429,1.946793233,1.897299335,1.433510677,2.025790934,2.050012458,1.559240493,3.377571578,1.713125325,1.546888354,1.219313664,1.922515818,1.165869869
06/07/21 22:36,Campagne_35_,,27.47,64.59,27.79,65.1,26.59,66.07,26.4,68.4,1.466664649,2.032110235,1.885960405,2.690201692,1.154047708,1.750656063,1.934414056,2.31320196,1.919287981,1.954261574,1.947135561,1.89024694,1.423476163,2.049462613,2.044164495,1.545772607,3.417307709,1.702908958,1.570311498,1.250300664,1.943909417,1.175114
06/07/21 22:41,Campagne_35_,,27.52,64.02,27.68,65.06,26.51,65.86,26.2,68.19,1.417764819,2.056275159,1.881689182,2.704576463,1.153887501,1.760960436,1.953790039,2.30035283,1.916720829,1.935166838,1.971778432,1.895495291,1.416082499,2.027650755,2.074865955,1.563280895,3.41130673,1.731344532,1.546251037,1.218657905,1.887183853,1.127618567
06/07/21 22:46,Campagne_35_,,27.48,63.85,27.64,65.32,26.48,66.32,26.13,68.96,1.43340623,2.002917918,1.863813607,2.671268924,1.146836,1.752347724,1.960638369,2.270311157,1.894739212,1.960006923,1.943028355,1.892706984,1.416786613,2.039486685,2.073891294,1.562775845,3.387140683,1.733387842,1.556130217,1.231118193,1.919598461,1.124749681
06/07/21 22:51,Campagne_35_,,27.48,63.87,27.53,65.18,26.35,66.57,26.29,68.28,1.46600594,2.105091202,1.878208983,2.685468453,1.172157424,1.763882532,1.919715184,2.284789067,1.89425786,1.941588057,1.92985119,1.885326501,1.429813751,2.058593052,2.056834908,1.556378662,3.39914264,1.737644677,1.565212622,1.222428736,1.89804267,1.135906403
06/07/21 22:56,Campagne_35_,,27.45,63.85,27.58,65.11,26.39,66.21,26.19,67.94,1.431430458,2.042976336,1.857169482,2.661451961,1.13850233,1.761267921,1.923389902,2.272844879,1.906291655,1.936349656,1.983073066,1.896643335,1.403055361,2.049969869,2.066094184,1.523719048,3.354216366,1.65914856,1.5515092,1.224396187,1.915060409,1.151684935
06/07/21 23:01,Campagne_35_,,27.48,63.75,27.68,64.92,26.51,65.61,26.39,67.57,1.484940364,2.049787958,1.875994388,2.671970082,1.151804126,1.76880394,1.961807557,2.288770463,1.899231771,1.941081109,1.923861637,1.893691072,1.411153327,2.029510757,2.053098825,1.560755644,3.362974636,1.691841152,1.54019593,1.231938023,1.910036131,1.121402647
06/07/21 23:06,Campagne_35_,,27.51,64.14,27.76,64.78,26.58,65.78,26.34,68.19,1.455962667,2.070222475,1.861440705,2.669340505,1.137700952,1.782799287,1.950950378,2.251128015,1.917202009,1.93533576,1.934814126,1.878109974,1.402527229,2.041853762,2.063495147,1.532473192,3.368002474,1.672770321,1.543064112,1.237020546,1.885238949,1.115665046
06/07/21 23:11,Campagne_35_,,27.49,64.04,27.71,64.81,26.45,65.88,26.34,68.52,1.45283442,2.023190486,1.878525426,2.659173057,1.151002749,1.752040239,1.916040465,2.307953606,1.883186941,1.924520931,1.914791678,1.870401404,1.422067936,2.01412403,2.038316706,1.533988342,3.375300858,1.720106511,1.529042117,1.222756703,1.916681105,1.118055613
06/07/21 23:16,Campagne_35_,,27.38,64.23,27.55,65.54,26.55,65.81,26.19,68.33,1.454645427,2.058545583,1.875203364,2.688974619,1.154368293,1.758038175,1.918879947,2.282436451,1.879817478,1.930604306,1.940290279,1.890738984,1.392844866,2.014293236,2.037991761,1.553180071,3.370921897,1.704100828,1.557245564,1.216526559,1.87891801,1.113911781
06/07/21 23:21,Campagne_35_,,27.42,64.49,27.64,64.98,26.49,66.04,26.48,67.99,1.449541408,2.050274502,1.869824844,2.650057252,1.131450829,1.769880467,1.953790039,2.244794002,1.905810303,1.924520931,1.906748522,1.88204615,1.388619996,2.015984031,2.026296008,1.548297858,3.339943863,1.706314353,1.503706851,1.205705578,1.901122044,1.119968204
06/07/21 23:26,Campagne_35_,,27.61,63.25,27.75,64.92,26.54,66.06,26.36,68.07,1.445919218,2.030164232,1.885960405,2.658121226,1.14202808,1.777570229,1.90217665,2.234840415,1.904847599,1.914044128,1.945937504,1.879094062,1.399710586,2.042191993,2.047738192,1.538028744,3.38292368,1.654040286,1.507849667,1.22144501,1.872597245,1.090961034
06/07/21 23:31,Campagne_35_,,27.44,64.24,27.61,65.57,26.49,66.19,26.44,67.76,1.469134364,2.066005873,1.876943549,2.668814778,1.142508872,1.767419763,1.938757036,2.249680146,1.8897653,1.93533576,1.936183072,1.880242106,1.417490726,2.038302964,1.996893979,1.525907539,3.356000517,1.698651941,1.540355387,1.202918473,1.887507888,1.1426003
06/07/21 23:36,Campagne_35_,,27.58,63.72,27.76,64.69,26.59,66.31,26.39,67.98,1.473909028,2.049463537,1.876785242,2.65373866,1.163663375,1.756807905,1.928567938,2.234116578,1.88110114,1.924013983,1.912738075,1.871877359,1.399534605,2.01716757,2.000792621,1.5282645,3.367840168,1.666981004,1.513745317,1.234725304,1.876162845,1.122996416
06/07/21 23:41,Campagne_35_,,27.4,64.37,27.55,65.64,26.48,65.79,26.46,68.04,1.510295694,2.010864752,1.864604631,2.674249175,1.151964333,1.769880467,1.923055771,2.264700982,1.875645877,1.918775582,1.913251476,1.866136964,1.399182454,2.027143498,1.995107218,1.526244299,3.343998559,1.652507804,1.535097053,1.197344088,1.868383228,1.1209245
06/07/21 23:46,Campagne_35_,,27.57,63.61,27.71,65.38,26.49,65.84,26.4,67.91,1.456785788,2.071682108,1.872197746,2.693357185,1.140585704,1.764343925,1.919047102,2.214390508,1.869548869,1.919113608,1.892715628,1.866957096,1.415378386,2.011249696,1.989746584,1.50722086,3.321130092,1.623561219,1.52888283,1.214231141,1.886211401,1.099567521
06/07/21 23:51,Campagne_35_,,27.52,63.75,27.68,64.95,26.52,66.04,26.37,67.71,1.451023237,2.099090545,1.866502952,2.654089145,1.156611874,1.768034898,1.865930395,2.266510672,1.8684256,1.919451634,1.926257385,1.873025579,1.406048174,2.012940491,1.990071529,1.524560858,3.345296139,1.672429891,1.542267508,1.212591657,1.871462601,1.133515665
06/07/21 23:56,Campagne_35_,,27.65,63.65,27.73,65.45,26.58,65.8,26.44,67.4,1.461066686,2.079142398,1.87393793,2.682137718,1.155329877,1.740966989,1.907521662,2.24026968,1.897948281,1.927055671,1.905037063,1.870401404,1.396365811,2.00347182,2.009889337,1.516816815,3.339457292,1.652848416,1.533981706,1.224068395,1.885400966,1.120765174
07/07/21 00:01,Campagne_35_,,27.48,64.2,27.78,64.85,26.42,66.25,26.24,68.21,1.379237616,2.066978962,1.851949269,2.643921697,1.142188287,1.763882532,1.904181074,2.225248843,1.879817478,1.91860666,1.898191964,1.860724481,1.381930257,2.044390045,1.967329739,1.509241061,3.325022482,1.664256652,1.495739622,1.200131193,1.879890462,1.119490057
07/07/21 00:06,Campagne_35_,,27.54,63.92,27.8,64.78,26.49,65.93,26.34,67.68,1.467158592,2.065519328,1.86365547,2.639013216,1.145874416,1.762344448,1.900506356,2.234840415,1.866179407,1.898498028,1.914962751,1.856952262,1.390556355,2.008206155,1.981949474,1.50520084,3.329401617,1.653359244,1.513586031,1.219969422,1.881024932,1.097495605
07/07/21 00:11,Campagne_35_,,27.52,63.6,27.76,64.89,26.48,65.87,26.29,67.92,1.514082649,2.071357861,1.842457663,2.666535685,1.123758157,1.736814458,1.920884371,2.251308925,1.859440481,1.892076627,1.915989552,1.864496877,1.392844866,1.994848637,1.946049766,1.518331966,3.333456313,1.671408237,1.511992482,1.209312689,1.888642358,1.085542084
07/07/21 00:16,Campagne_35_,,27.51,63.58,27.61,65.23,26.51,65.68,26.27,67.75,1.400806344,2.000809617,1.842299526,2.655842322,1.12600191,1.738352377,1.889315047,2.264158056,1.860082399,1.892583575,1.93122032,1.853672087,1.396189641,2.001781025,1.953847051,1.525065909,3.31739966,1.667491832,1.50673432,1.197672055,1.874379958,1.078529194
07/07/21 00:21,Campagne_35_,,27.49,63.65,27.64,64.76,26.52,65.97,26.34,67.72,1.417929408,2.060329637,1.850367391,2.653212745,1.155329877,1.755577471,1.88163148,2.261262513,1.876127229,1.890724887,1.901443441,1.878109974,1.395485528,2.009389694,1.977563501,1.52876955,3.311560813,1.654040286,1.508486984,1.213739278,1.89204594,1.104030176
07/07/21 00:26,Campagne_35_,,27.47,63.72,27.78,65.14,26.54,65.98,26.44,67.56,1.410191085,2.104118113,1.837395586,2.661276719,1.16158,1.773110214,1.850563261,2.280083834,1.875164525,1.898160002,1.902127915,1.863184701,1.387915694,1.978616603,1.946212326,1.511429733,3.304424561,1.596998557,1.502591333,1.20504982,1.885238949,1.080601282
07/07/21 00:31,Campagne_35_,,27.49,64.05,27.69,65.42,26.44,66.31,26.47,67.82,1.422374895,2.059032128,1.860966125,2.679508141,1.153727122,1.756500255,1.932576787,2.192673644,1.873880863,1.892752678,1.885870345,1.852195955,1.386859429,1.999244741,1.951572785,1.511092972,3.297288309,1.661872913,1.494943019,1.182424486,1.884752723,1.070719677
07/07/21 00:36,Campagne_35_,,27.54,64.19,27.75,65.29,26.39,66.75,26.29,68.66,1.408050724,2.043949425,1.842141389,2.664081539,1.156932459,1.73850612,1.90000525,2.241536443,1.872276415,1.893259626,1.901956842,1.865973008,1.390028223,1.990114301,1.967979455,1.489375993,3.319994645,1.652507804,1.511195879,1.210132343,1.847637872,1.09032339
07/07/21 00:41,Campagne_35_,,27.35,64.71,27.64,65.18,26.48,65.97,26.33,68.02,1.455303959,2.04784178,1.868084829,2.675300817,1.124719741,1.766958371,1.925561302,2.250042162,1.868265207,1.873488839,1.901101113,1.846947428,1.378585482,1.998230227,1.950760684,1.498130137,3.299072459,1.628669494,1.485223126,1.183900074,1.850069002,1.057969186
07/07/21 00:46,Campagne_35_,,27.41,63.9,27.62,65.37,26.54,66.01,26.23,68.76,1.440485845,2.018487166,1.845463451,2.613243547,1.136579162,1.762344448,1.892321683,2.218190799,1.862970337,1.890555965,1.925743984,1.843011252,1.368727138,2.007022617,1.937765325,1.508062671,3.273770965,1.654551113,1.513267287,1.209312689,1.863358949,1.045378021
